dog,1,Black,1,3,1,1,2,1,1,18,0.500242025591433,0.229820202803239,0.421424637315795,0.201794491847977,0.0984710527118295
dog,1,Grey,1,1,1,1,2,1,0,16,0.016301681753248,0.309495959896594,0.742878867778927,0.804726628353819,0.279203634243459
cat,1,Spotted,1,9,1,1,10,1,1,16,0.249101345194504,0.344391562975943,0.418648620601743,0.0910059150774032,0.742960206698626
dog,1,Brown,0,3,1,1,3,1,0,18,0.585912712384015,0.610594004159793,0.277846205048263,0.912044909549877,0.68523281509988
cat,1,White,1,6,1,1,3,0,1,20,0.989513228647411,0.47168139484711,0.00440902239643037,0.642099632881582,0.713531713234261
cat,1,Spotted,1,7,1,1,5,0,1,11,0.256108385743573,0.999572282424197,0.524767822353169,0.99514284892939,0.1476669840049
cat,1,Grey,1,7,1,1,5,1,1,7,0.717180567095056,0.508779939962551,0.433802768122405,0.654980750987306,0.459706993307918
cat,1,Grey,1,6,1,1,5,0,1,5,0.313233790453523,0.249485565815121,0.45609812065959,0.618907406693324,0.948225700762123
dog,1,White,1,10,1,1,2,1,1,1,0.692087193951011,0.355809607775882,0.646505140932277,0.305716865696013,0.126729051582515
dog,1,Spotted,0,7,1,1,2,1,1,13,0.904543451266363,0.626499956939369,0.145613065222278,0.145266642328352,0.01611143280752
dog,1,Spotted,0,1,1,1,2,1,1,8,0.144780222326517,0.20504602859728,0.311593927443027,0.139769034460187,0.221185102593154
dog,1,Spotted,0,2,1,1,2,1,1,16,0.766314576379955,0.489318266743794,0.891551027074456,0.493854014668614,0.417831849306822
cat,1,White,1,6,0,1,2,0,1,10,0.110900761559606,0.462718180147931,0.684131046757102,0.867272194940597,0.0490594417788088
cat,1,White,1,6,0,1,10,0,0,18,0.407500521978363,0.918445805786178,0.208269765833393,0.131673239404336,0.483314985409379
dog,1,White,0,3,1,0,2,1,1,10,0.708505106391385,0.441631521796808,0.238835427677259,0.387777271913365,0.18442411115393
cat,1,Grey,1,6,1,1,8,0,1,7,0.569115408463404,0.0555265718139708,0.943228320218623,0.981260580010712,0.532668001018465
dog,1,Brown,1,5,0,1,10,1,1,19,0.602235769620165,0.110671949805692,0.909743940224871,0.925691256998107,0.0604962226934731
cat,1,Spotted,1,5,0,1,10,0,1,5,0.348139106761664,0.406253172783181,0.989769410574809,0.404989605536684,0.174041421152651
cat,1,White,1,6,1,1,5,0,1,6,0.322068338980898,0.52199434558861,0.644344238331541,0.565761455800384,0.21404550713487
dog,1,Spotted,0,1,1,1,2,1,1,7,0.152056390419602,0.313340223859996,0.816792665282264,0.643074628897011,0.251161407446489
cat,1,White,1,6,0,0,3,1,1,4,0.744800352025777,0.407569959992543,0.850336400326341,0.408684877213091,0.706450257916003
dog,1,White,1,3,1,0,2,1,1,18,0.0947723588906229,0.284474699990824,0.114227602258325,0.644514178391546,0.33203994226642
dog,1,Grey,1,1,1,1,2,1,1,20,0.904220059514046,0.63811530219391,0.193175750551745,0.873506386997178,0.727078400785103
cat,1,Grey,1,7,1,1,3,0,1,6,0.341007262002677,0.153510927921161,0.13305749790743,0.663652532501146,0.227676518494263
dog,1,Black,0,1,1,1,2,0,1,1,0.177580732386559,0.358180216280743,0.873228118289262,0.0101521674077958,0.29240012424998
dog,1,Brown,1,3,1,1,2,0,1,19,0.718998031225055,0.9519297843799,0.657791551435366,0.716595194302499,0.332300672540441
cat,1,White,1,8,0,1,5,0,1,6,0.0745180626399815,0.575278565520421,0.982317278394476,0.746632685186341,0.217882795725018
cat,1,Spotted,0,3,1,1,3,0,1,13,0.539254100061953,0.663524598116055,0.894388913176954,0.0326868949923664,0.191602254519239
dog,1,Brown,1,4,1,1,2,1,1,9,0.871170549653471,0.226262808311731,0.0728990172501653,0.440888116834685,0.916288027539849
dog,1,Spotted,1,3,1,1,2,1,1,16,0.997715065721422,0.617533165728673,0.761021038517356,0.359557713614777,0.0206393271218985
dog,1,Brown,0,1,1,1,8,1,0,18,0.955310539808124,0.558589603286237,0.137482828227803,0.855168594513088,0.152823173440993
dog,1,Brown,1,3,1,1,2,1,1,9,0.173427683534101,0.702690539648756,0.993536199443042,0.505494290962815,0.282591602299362
cat,1,White,1,6,1,1,5,0,1,1,0.551491768332198,0.0147287996951491,0.185328162275255,0.142680002842098,0.523690732661635
dog,1,Grey,0,3,1,1,2,1,1,3,0.112179667688906,0.144566333852708,0.369329382898286,0.13043012120761,0.62210939032957
dog,1,Grey,0,1,1,1,2,1,1,7,0.273740275064483,0.379577550804242,0.287924654316157,0.310002343961969,0.43575848126784
cat,1,Spotted,1,5,1,1,5,0,1,4,0.924621637677774,0.883003547787666,0.436409662477672,0.01218476658687,0.25694009498693
dog,1,Spotted,1,1,1,1,2,1,1,18,0.619482108391821,0.325909310253337,0.0132032034453005,0.110579730942845,0.979634507792071
cat,1,Black,1,7,0,0,3,0,1,16,0.949707893887535,0.922481369460002,0.0197955484036356,0.818456083536148,0.152144300751388
cat,1,White,1,7,1,1,8,0,0,7,0.758325997274369,0.907732990104705,0.424252758035436,0.593852739781141,0.0618980939034373
dog,1,White,0,2,1,1,2,1,1,17,0.158044901909307,0.677186193643138,0.544149306369945,0.303745289798826,0.872781713027507
dog,1,Black,0,2,1,1,2,1,0,17,0.965178508078679,0.706746987998486,0.807127195876092,0.600989461643621,0.73782912036404
dog,1,Spotted,1,5,1,1,2,1,1,4,0.615619985852391,0.217849503504112,0.00457980507053435,0.158526199869812,0.479454260319471
dog,1,Spotted,1,2,1,1,2,1,1,5,0.770707132294774,0.902903205249459,0.845472418004647,0.687030456261709,0.548903011484072
cat,1,White,1,8,0,1,5,0,1,13,0.692118583945557,0.609912364045158,0.0988483540713787,0.0362407336942852,0.241558863082901
dog,1,Grey,1,1,1,1,2,1,1,19,0.503622265299782,0.350329641718417,0.736031282227486,0.0405410309322178,0.429820941993967
dog,1,Spotted,1,5,1,0,8,1,1,18,0.547660267911851,0.947015441721305,0.35330402222462,0.620233079651371,0.148639763705432
dog,1,Brown,1,2,1,1,2,1,1,9,0.3105899177026,0.284057947574183,0.839863902656361,0.21633264911361,0.451504657743499
dog,1,White,0,2,1,1,2,1,1,20,0.953716318123043,0.772485257824883,0.928058358840644,0.81841592816636,0.778086456237361
dog,1,Brown,0,5,1,0,2,1,1,20,0.776078944792971,0.678442516596988,0.221138101536781,0.702612027758732,0.499073769198731
dog,1,Grey,1,5,1,1,2,0,1,14,0.18113139201887,0.0617324796039611,0.77014621370472,0.611794833326712,0.751219030469656
cat,1,Black,1,8,1,1,5,1,1,15,0.579023976577446,0.0134625046048313,0.809131850255653,0.909716859459877,0.0436849677935243
dog,1,White,1,3,1,1,2,1,0,3,0.412381386151537,0.994000356411561,0.105277968803421,0.783773876260966,0.899970625061542
dog,1,Brown,0,1,1,1,2,1,1,15,0.0735864276066422,0.0992008473258466,0.27161442162469,0.632658475777134,0.19002834521234
dog,1,Grey,1,5,1,1,2,1,0,1,0.673524360405281,0.29361382778734,0.573460682993755,0.713503463892266,0.536691557150334
cat,1,Grey,1,6,1,1,8,0,1,3,0.119495867518708,0.69335202802904,0.0291946597862989,0.984371962724254,0.213062395108864
cat,1,Grey,1,7,1,1,3,0,1,4,0.762653449550271,0.0249396620783955,0.0928112354595214,0.405050780391321,0.181181887630373
dog,1,Grey,0,2,1,1,2,1,0,14,0.54073340119794,0.921452116686851,0.245660888496786,0.986688000848517,0.604887374909595
dog,1,Brown,1,10,1,1,5,1,1,2,0.499388045631349,0.843813673127443,0.286973597947508,0.367856317432597,0.588029408827424
dog,1,Grey,1,3,1,1,2,1,1,18,0.375854413257912,0.512313715415075,0.276890629902482,0.596991332247853,0.0725339099299163
dog,1,Spotted,0,2,1,1,2,1,1,19,0.367572486167774,0.552811163244769,0.974248894955963,0.510600539622828,0.52729925676249
cat,1,Grey,1,7,1,1,5,0,1,11,0.429320025257766,0.706784488633275,0.604455780237913,0.27488307422027,0.275726766092703
dog,1,Brown,0,1,1,1,2,1,0,18,0.166215700097382,0.8951933439821,0.466124592581764,0.68865305907093,0.600278645055369
cat,1,Grey,1,7,1,1,5,0,1,16,0.118752526352182,0.688707080669701,0.508876680163667,0.397208793088794,0.203537102090195
dog,1,White,0,1,1,1,2,1,1,1,0.594250541413203,0.839572004508227,0.921337695559487,0.564555660588667,0.0124391219578683
cat,1,Grey,1,6,0,1,10,0,1,4,0.038002752000466,0.323536090552807,0.909344246145338,0.936590500175953,0.798461471684277
dog,1,Spotted,0,3,1,1,2,1,1,17,0.142174813896418,0.77065160847269,0.618750759400427,0.981406785547733,0.605621488997713
cat,1,Spotted,1,7,1,1,5,0,0,18,0.0712518929503858,0.0882368895690888,0.903435774613172,0.363637132104486,0.818263738183305
dog,1,Spotted,1,2,1,1,2,1,1,16,0.106625581625849,0.261890620691702,0.760343214031309,0.549417739966884,0.0944964594673365
cat,1,Spotted,1,7,0,1,5,1,0,19,0.839297958416864,0.385475486982614,0.592992465244606,0.691945132333785,0.177961128531024
dog,1,Brown,0,8,1,0,2,1,1,5,0.987264549825341,0.132290668552741,0.128464606590569,0.612962477141991,0.760386065812781
dog,1,White,0,5,1,1,2,1,1,6,0.551237440668046,0.615833669202402,0.298327911878005,0.920261485502124,0.566507504088804
dog,1,Brown,1,10,1,1,2,1,1,7,0.224314662627876,0.497458813944831,0.482491065049544,0.191471379483119,0.256168237887323
dog,1,Spotted,0,1,1,1,2,1,1,15,0.780422421405092,0.454342194600031,0.796185185434297,0.24213350773789,0.213246847735718
dog,1,Spotted,0,3,1,1,2,1,0,19,0.915541043970734,0.177086838055402,0.634608885040507,0.416263152845204,0.177286772988737
dog,1,Brown,1,5,1,1,2,1,1,1,0.766111974138767,0.93905931385234,0.364916019374505,0.733335895696655,0.8721298861783
dog,1,Brown,1,4,1,1,2,1,1,18,0.269039327278733,0.634401960065588,0.237594311591238,0.602230274816975,0.060583591228351
cat,1,Black,1,6,0,1,5,0,1,2,0.83773736958392,0.28049032157287,0.0629232171922922,0.53926258883439,0.268879564944655
dog,1,Brown,1,4,1,1,2,1,1,17,0.882052664412186,0.23421649611555,0.599721105303615,0.339110243367031,0.510584311792627
dog,1,Spotted,1,4,1,1,2,1,1,17,0.259173296391964,0.907451416365802,0.6833814997226,0.949189155129716,0.286220456007868
dog,1,Grey,0,2,1,1,2,0,1,10,0.411673400783911,0.311565270414576,0.145463807042688,0.922301426529884,0.824328349437565
cat,1,Black,1,7,1,1,5,0,1,17,0.679042536299676,0.875903726555407,0.859679681016132,0.116726035717875,0.615693104220554
dog,1,Brown,0,2,1,1,2,1,1,16,0.525597061961889,0.398980898782611,0.655824993969873,0.378932046936825,0.084977219812572
dog,1,Brown,1,1,1,1,2,1,1,5,0.85757118393667,0.981889300746843,0.998250366421416,0.057407749351114,0.835217674029991
dog,1,Brown,0,2,1,1,2,1,0,18,0.1591974159237,0.365596868563443,0.135702693136409,0.670630297157913,0.231989725725725
cat,1,Spotted,1,3,1,1,10,0,1,15,0.147273984039202,0.466352975228801,0.925550021231174,0.842132482212037,0.766958946594968
cat,1,White,1,9,0,1,8,1,1,7,0.24194139894098,0.504121711710468,0.00321905431337655,0.641401290427893,0.707034448394552
dog,1,Spotted,0,10,1,1,5,1,1,20,0.715742186410353,0.361607386963442,0.57162238843739,0.550092732999474,0.93931047944352
dog,1,White,0,3,1,1,2,1,0,2,0.328047101851553,0.301017359131947,0.568531782366335,0.536801387090236,0.897787107154727
dog,1,Brown,0,1,1,1,5,1,1,17,0.715407549403608,0.965535238618031,0.0092715413775295,0.544481341028586,0.07850366900675
dog,1,Brown,1,5,1,0,2,1,1,20,0.883198987692595,0.478900796966627,0.86536481929943,0.171613422222435,0.337278597755358
dog,1,Brown,0,10,1,1,2,1,0,2,0.339774889405817,0.534222124144435,0.305959166958928,0.217195252887905,0.39999915054068
cat,1,Black,1,7,0,1,10,0,1,19,0.514080083929002,0.101448311470449,0.787748645525426,0.54931906145066,0.412671358557418
cat,1,Grey,1,6,1,1,5,1,1,5,0.924793017096817,0.400664201471955,0.380388950230554,0.814211982069537,0.761532232165337
dog,1,Brown,0,5,1,1,2,1,1,15,0.89987246110104,0.167454532114789,0.898546651005745,0.0135125950910151,0.816644257400185
dog,1,Brown,0,4,1,1,2,1,0,11,0.159638135926798,0.000428418396040797,0.0290853255428374,0.193316839402542,0.535840417956933
dog,1,Brown,1,3,1,1,2,1,1,4,0.321274911286309,0.193746474338695,0.213242983212695,0.259122857358307,0.775483104400337
dog,1,Brown,1,1,1,1,2,1,1,2,0.131525168428198,0.891294904053211,0.0731184082105756,0.359468606999144,0.38226110721007
dog,1,Spotted,0,4,1,1,2,1,1,18,0.41168273310177,0.307028419105336,0.981803167145699,0.865885643754154,0.360982785699889
cat,1,Spotted,1,7,0,1,5,0,1,1,0.985770241124555,0.272858785232529,0.277207460952923,0.578884259331971,0.873324831016362
dog,1,Brown,0,2,1,1,2,1,1,17,0.857462825719267,0.822737531270832,0.106561627238989,0.948231721762568,0.236183138331398
dog,1,Grey,0,3,1,1,2,1,1,17,0.238504667300731,0.954606037586927,0.964425268583,0.966460436116904,0.48176284879446
dog,1,Grey,1,2,1,1,2,1,1,7,0.45180613361299,0.41070070466958,0.170207992894575,0.968980927485973,0.906803285470232
cat,1,Grey,1,6,1,1,10,0,0,16,0.649926239158958,0.569158059312031,0.302888453705236,0.996194418286905,0.651567555498332
dog,1,Grey,1,2,1,1,2,1,1,8,0.191630888264626,0.628960757749155,0.0342496356461197,0.560665627941489,0.316321138758212
dog,1,Brown,0,1,1,1,2,1,1,5,0.221938766539097,0.524471738841385,0.563601785572246,0.208821370266378,0.696726190857589
cat,1,Black,1,5,1,1,3,0,1,4,0.801757422741503,0.7361512882635,0.851783621357754,0.350273613352329,0.238459839252755
dog,1,Spotted,0,3,1,1,2,1,1,17,0.870879922294989,0.00902738329023123,0.548872257350013,0.968321007210761,0.340475466102362
cat,1,White,1,8,1,1,5,0,0,4,0.898519146023318,0.355884816963226,0.497894703410566,0.696568978019059,0.704079482937232
cat,1,White,1,3,1,1,5,0,1,4,0.820539704058319,0.408283259021118,0.397737678373232,0.3013794508297,0.976746188709512
dog,1,Brown,0,4,1,1,3,1,1,11,0.634868133347481,0.438486875966191,0.221797246020287,0.298573313048109,0.31855168309994
cat,1,Spotted,1,9,0,1,5,1,1,6,0.192780912853777,0.275542290881276,0.581874643219635,0.413983718026429,0.168057889910415
cat,1,White,1,6,1,1,5,0,1,3,0.172941401833668,0.746545043075457,0.91790210432373,0.0980554150883108,0.043510913848877
cat,1,Black,1,6,1,1,3,1,1,13,0.203888419549912,0.309338179416955,0.919504542835057,0.534998884890229,0.488861998543143
cat,1,Grey,1,6,1,0,3,0,1,19,0.229089439148083,0.244406560435891,0.546918668551371,0.0523501983843744,0.618971721967682
dog,1,Grey,0,3,1,1,2,1,0,17,0.819114551646635,0.112814805936068,0.798623975832015,0.908542527584359,0.117064372403547
dog,1,Brown,1,3,1,1,2,1,1,10,0.865262099076062,0.599331369856372,0.444154878612608,0.365212353644893,0.590817327378318
cat,1,White,1,5,0,1,5,1,0,3,0.954663282027468,0.0340660170186311,0.511841430095956,0.390122277662158,0.321140052285045
cat,1,White,1,7,1,1,5,0,1,18,0.628349610371515,0.797326631378382,0.795262227766216,0.913816270185634,0.597050467971712
dog,1,Spotted,1,1,1,1,2,1,1,17,0.121258460916579,0.833465312840417,0.671176373027265,0.288822286296636,0.804326992947608
dog,1,Spotted,1,6,1,1,2,1,1,8,0.257322274381295,0.0657165481243283,0.560181453824043,0.816072282847017,0.607853000750765
dog,1,Spotted,1,1,0,1,2,0,1,16,0.875740291317925,0.217949649086222,0.212794522056356,0.684164188569412,0.718114447547123
dog,1,Brown,1,3,1,1,2,1,0,17,0.650944929104298,0.769224334042519,0.181175958598033,0.826625546207651,0.823785519460216
dog,1,Grey,0,2,1,0,2,1,1,19,0.953605169896036,0.479330607689917,0.919831034960225,0.378286820603535,0.632073683431372
dog,1,White,0,10,1,1,3,1,0,18,0.140150119084865,0.591251000063494,0.556875555543229,0.573922337265685,0.496723750606179
dog,1,Grey,1,1,1,1,2,1,1,18,0.00525265210308135,0.502674362389371,0.230496478499845,0.482663741102442,0.0192358121275902
cat,1,Grey,1,6,1,1,5,0,1,8,0.434148259228095,0.0805577284190804,0.952361283358186,0.715384301263839,0.200195792596787
cat,1,Spotted,1,6,1,1,5,1,1,18,0.656398571562022,0.651209321571514,0.228202231461182,0.417216884670779,0.526417397195473
dog,1,Spotted,0,1,1,1,2,1,1,17,0.620680388063192,0.292341778287664,0.32568466826342,0.114541325718164,0.867983232950792
dog,1,Brown,0,1,1,1,2,1,1,2,0.987574115861207,0.243682559579611,0.96210232633166,0.732348559889942,0.514747158158571
dog,1,Brown,1,4,1,1,2,0,0,13,0.41509937052615,0.021450623171404,0.948924130527303,0.482343794777989,0.581580182071775
dog,1,Brown,0,5,1,1,2,1,1,10,0.853259982308373,0.850194862810895,0.565118839964271,0.134436639724299,0.994523426285014
cat,1,White,1,7,1,1,5,0,1,19,0.630852161673829,0.390348715009168,0.157542306231335,0.370206221938133,0.980430870084092
cat,1,White,1,7,0,1,3,0,1,2,0.78810799960047,0.0220073647797108,0.375661957077682,0.110258380882442,0.698469268390909
cat,1,Grey,1,6,0,1,10,1,1,2,0.898672629147768,0.179953260580078,0.0259249205701053,0.933239166624844,0.447970137698576
dog,1,Brown,1,1,1,1,2,1,1,7,0.826553901424631,0.781314445659518,0.317486799089238,0.846386244054884,0.736371302278712
dog,1,Brown,1,1,1,1,2,1,1,1,0.72225309186615,0.0506039757747203,0.94467346300371,0.351006306707859,0.759088469203562
dog,1,White,1,1,1,0,2,1,1,18,0.106385353486985,0.426157474750653,0.655635278904811,0.838166321394965,0.37658997415565
dog,1,Grey,0,3,1,1,2,1,0,19,0.231186359422281,0.547197828069329,0.887626545038074,0.512810373911634,0.87379982881248
dog,1,Grey,0,2,1,1,2,1,1,20,0.924239972373471,0.861757755512372,0.633792669512331,0.218942708102986,0.0116334115155041
dog,1,Spotted,1,4,1,1,2,1,1,20,0.351534456480294,0.907644310267642,0.00107444636523724,0.345626284601167,0.712933369912207
dog,1,Grey,0,3,1,1,2,1,0,8,0.633271470433101,0.617466329131275,0.253697426291183,0.357784134568647,0.417557047912851
dog,1,Brown,0,5,1,0,5,1,1,4,0.679895426146686,0.0864708959124982,0.515295341610909,0.288889924064279,0.886528593488038
